sample,agegroup,diff_cum
763,70-79,86885.08335785377
763,80+,65529.39994447885
764,50-59,36785.635900911446
764,60-69,86467.05916503652
764,70-79,81410.82796447887
764,80+,62300.86993008668
765,50-59,35189.20063589009
765,60-69,92787.04821667055
765,70-79,83795.60860768192
765,80+,65418.54317876651
766,50-59,39224.940362428584
766,60-69,114919.6655334691
766,70-79,84372.225347872
766,80+,61468.988408949124
767,50-59,32063.249674878603
767,60-69,81500.98667933747
767,70-79,82038.48788892219
767,80+,64188.97369714616
768,50-59,30819.66810433824
768,60-69,115589.89039712455
768,70-79,83805.48901066155
768,80+,59718.987821647104
769,50-59,36682.41176346811
769,60-69,92090.4486777103
769,70-79,81083.4923468618
769,80+,65133.10374753286
770,50-59,33714.63050583061
770,60-69,61663.93959664623
770,70-79,83887.47804117814
770,80+,63398.1895123622
771,50-59,37446.410538129916
771,60-69,115183.82403326109
771,70-79,84612.45204350668
771,80+,59959.28655884448
772,50-59,33353.01714567524
772,60-69,105293.04008411853
772,70-79,83232.69511598459
772,80+,64184.114703027015
773,50-59,34493.957839470495
773,60-69,124570.14183829473
773,70-79,83495.01710162437
773,80+,67082.69229043732
774,50-59,35143.37583032607
774,60-69,93345.12840478236
774,70-79,86111.51620763766
774,80+,60889.75310905793
775,50-59,39683.414458861844
775,60-69,51506.27422758719
775,70-79,84875.86670950823
775,80+,63201.01906841215
776,50-59,39671.20069000119
776,60-69,124991.3529834748
776,70-79,90424.64689275803
776,80+,61058.53618391358
777,50-59,33303.904115854326
777,60-69,89446.03597213203
777,70-79,82349.5677420215
777,80+,63939.751940734044
778,50-59,34229.138491777136
778,60-69,91978.75126765977
778,70-79,80970.31190871474
778,80+,66747.0797264997
779,50-59,31849.9024527195
779,60-69,78018.4888354542
779,70-79,81621.46701953466
779,80+,63967.07532611266
780,50-59,30725.245996436803
780,60-69,90787.1313564785
780,70-79,82374.00156425465
780,80+,66480.09944158563
781,50-59,34901.314070600674
781,60-69,83420.06196970528
781,70-79,82458.18803196905
781,80+,57963.29165819285
782,50-59,30883.382329986132
782,60-69,108939.3208987909
782,70-79,82301.29157483735
782,80+,57542.22471716851
783,50-59,37444.718874643186
783,60-69,87435.61883554203
783,70-79,84845.28102416643
783,80+,60609.697111004105
784,50-59,29503.144739862037
784,60-69,78533.92262890068
784,70-79,87407.0177708378
784,80+,66557.65956673851
785,50-59,37867.73236245697
785,60-69,81172.63962604663
785,70-79,83041.2700975781
785,80+,64717.85994161471
786,50-59,34609.46648687312
786,60-69,96465.31493070346
786,70-79,85100.93277260105
786,80+,63043.894356008845
787,50-59,31498.526369402553
787,60-69,119369.88749601555
787,70-79,82450.0622544322
787,80+,65403.264346549986
788,50-59,34418.08987372315
788,60-69,120051.2906129825
788,70-79,78971.98390350705
788,80+,61658.43899172628
789,50-59,35976.481757146736
789,60-69,87183.41955503038
789,70-79,87714.57783613249
789,80+,62950.694910488295
790,50-59,35924.22856125081
790,60-69,102989.90806250396
790,70-79,84450.26442052153
790,80+,64203.715110884186
791,50-59,31839.57333900727
791,60-69,77274.04635874713
791,70-79,80503.02045912313
791,80+,64896.24513664134
792,50-59,37215.835041282946
792,60-69,108545.5037167775
792,70-79,83741.55530956408
792,80+,67016.44471815154
793,50-59,32879.02719554448
793,60-69,69857.6750600542
793,70-79,79804.06394935207
793,80+,65901.51806991045
794,50-59,32219.9850702616
794,60-69,128736.60330455854
794,70-79,80548.03247776498
794,80+,67039.72806794093
795,50-59,34729.794356016966
795,60-69,97653.01568929649
795,70-79,83822.99260909406
795,80+,64102.35078817212
796,50-59,36708.29061458213
796,60-69,114244.52410399984
796,70-79,83663.6330931364
796,80+,61823.173283687356
797,50-59,34158.35188701504
797,60-69,79723.24370437856
797,70-79,89168.09366023901
797,80+,65009.62746545557
798,50-59,31732.751687213004
798,60-69,106220.05070970001
798,70-79,83906.63902975523
798,80+,61585.036973683666
799,50-59,33637.67131068954
799,60-69,107006.81025013681
799,70-79,88384.28815726389
799,80+,64447.90184021963
800,50-59,35622.99023605561
800,60-69,118000.51678881072
800,70-79,83824.3508701752
800,80+,59815.95935746582
801,50-59,39187.11774743283
801,60-69,94821.4410696724
801,70-79,88365.05665920593
801,80+,59236.90959879568
802,50-59,32673.889327376208
802,60-69,93953.15653658216
802,70-79,86466.24708611584
802,80+,64026.31047167893
803,50-59,24431.83900358257
803,60-69,129996.87282599772
803,70-79,87082.35444932865
803,80+,65356.11810209979
804,50-59,32779.89496643948
804,60-69,107154.49862824235
804,70-79,76737.28549492557
804,80+,67272.57666209759
805,50-59,31793.461387290674
805,60-69,132484.47962504174
805,70-79,86232.52587634738
805,80+,60518.6319525309
806,50-59,33729.32761935737
806,60-69,68184.1913793782
806,70-79,84391.73808598517
806,80+,62760.56615719929
807,50-59,35251.03248028138
807,60-69,101992.91531567226
807,70-79,80741.06397226555
807,80+,62104.2558030374
808,50-59,30636.973129101614
808,60-69,98732.61775935115
808,70-79,80951.4910500511
808,80+,63006.710750879975
809,50-59,36946.886658694595
809,60-69,94101.13618875334
809,70-79,85372.82010816707
809,80+,62484.83750700715
810,50-59,34099.6069569599
810,60-69,88735.26177928108
810,70-79,82261.36176665111
810,80+,60943.36316076232
811,50-59,36295.41542105441
811,60-69,118055.68162932529
811,70-79,81057.28748137562
811,80+,63496.87586018247
812,50-59,37395.444932047365
812,60-69,93458.45088731682
812,70-79,84118.73627753936
812,80+,67249.24385446057
813,50-59,35945.76460354162
813,60-69,119303.29818131916
813,70-79,79824.11230567993
813,80+,60305.75419371655
814,50-59,30290.49873695418
814,60-69,96939.41541922315
814,70-79,84404.72498101916
814,80+,63351.17006287839
815,50-59,35555.7852908894
815,60-69,88647.52134023963
815,70-79,80191.76707054648
815,80+,63764.68754627926
816,50-59,36761.93768969867
816,60-69,90890.923440025
816,70-79,76453.98772539568
816,80+,62859.49007376826
817,50-59,33074.03614479746
817,60-69,113826.37182528713
817,70-79,79226.15861545643
817,80+,65933.1959092646
818,50-59,34573.228761958104
818,60-69,117219.60488869257
818,70-79,84920.3954807892
818,80+,64438.58536495772
819,50-59,34469.416576643096
819,60-69,89449.14199626219
819,70-79,91707.91917783745
819,80+,62720.39386510286
820,50-59,35144.494176008746
820,60-69,92800.72485125758
820,70-79,81527.28614490746
820,80+,61471.4050521867
821,50-59,33306.56741674133
821,60-69,117710.74444499788
821,70-79,86677.21273175572
821,80+,62246.87732358693
822,50-59,33522.26278150376
822,60-69,108918.82712975281
822,70-79,83105.5064656391
822,80+,62407.64819085393
823,50-59,31591.472565398562
823,60-69,116400.75713577708
823,70-79,83374.59233190643
823,80+,68220.67884303496
824,50-59,28447.167227363174
824,60-69,62923.21549626132
824,70-79,84347.42013569776
824,80+,65429.499385235154
825,50-59,30743.56126569191
825,60-69,79010.58546820162
825,70-79,77877.50845556473
825,80+,64395.93617337237
826,50-59,31110.870058436318
826,60-69,89325.68867108204
826,70-79,84846.22664566283
826,80+,61334.27971147093
827,50-59,31184.48363776387
827,60-69,92130.66469981191
827,70-79,81422.0897543993
827,80+,63841.37442927859
828,50-59,33129.67480791365
828,60-69,109670.67839744879
828,70-79,82497.1775663005
828,80+,60486.77481230823
829,50-59,34199.17028050704
829,60-69,120766.35004867284
829,70-79,87030.45097144328
829,80+,63426.31277895888
830,50-59,36530.542878957196
830,60-69,81866.4674261932
830,70-79,85372.69217123301
830,80+,64326.048821338394
831,50-59,30368.618411759675
831,60-69,119245.84189833306
831,70-79,81548.9472611326
831,80+,64473.31959786726
832,50-59,35386.155714582805
832,60-69,110141.93325465656
832,70-79,83887.7777503002
832,80+,65665.8118699606
833,50-59,28743.777095011785
833,60-69,87547.52338684721
833,70-79,86238.9740427912
833,80+,62550.400068217416
834,50-59,31980.651363471825
834,60-69,121647.57465250604
834,70-79,84764.65366198277
834,80+,67092.84956572732
835,50-59,34061.00362123822
835,60-69,117370.75763165035
835,70-79,80405.9646837977
835,80+,61615.40184050975
836,50-59,37053.580301639515
836,60-69,87188.33229136102
836,70-79,84332.42086727735
836,80+,63579.16462796934
837,50-59,37429.847910690536
837,60-69,73184.24025031175
837,70-79,84061.28655099626
837,80+,62662.69923986651
838,50-59,31866.510295265438
838,60-69,77723.2948799025
838,70-79,84175.41565946936
838,80+,60245.62434153787
839,50-59,34635.1254607293
839,60-69,120455.85594835061
839,70-79,81135.21014052945
839,80+,68152.75122569632
840,50-59,36995.774807406575
840,60-69,115310.45360885379
840,70-79,84811.38541265094
840,80+,62427.01329684538
841,50-59,38113.67538037203
841,60-69,108099.94308492902
841,70-79,84165.99063418001
841,80+,59911.72056030565
842,50-59,37198.04792464244
842,60-69,92212.51399890249
842,70-79,80392.03405200574
842,80+,63955.225890671434
843,50-59,39784.04781668677
843,60-69,61698.300124289206
843,70-79,81610.7428786154
843,80+,66835.3289221391
844,50-59,34318.57094467158
844,60-69,128071.41558621298
844,70-79,83512.47228840116
844,80+,64296.70698080461
845,50-59,29620.272095879394
845,60-69,114737.10174636499
845,70-79,85656.77038376755
845,80+,64426.73241307043
846,50-59,33307.226817051065
846,60-69,103381.18993684642
846,70-79,84264.6824387189
846,80+,65723.66708778469
847,50-59,31930.1876231112
847,60-69,79491.34568203623
847,70-79,82973.0141737845
847,80+,63440.37099995485
848,50-59,33003.42909559019
848,60-69,53517.40644331425
848,70-79,91840.5223178942
848,80+,61972.04844410986
849,50-59,35736.344926338075
849,60-69,126940.89690587518
849,70-79,92210.63749042814
849,80+,66656.78983743796
850,50-59,27249.881932722423
850,60-69,83730.9109969091
850,70-79,78950.84602216598
850,80+,60972.68292400669
851,50-59,32145.562910781402
851,60-69,98665.73441213254
851,70-79,87435.14943980983
851,80+,62629.71812419849
852,50-59,28044.258265617693
852,60-69,113214.28322259204
852,70-79,85048.24332159059
852,80+,62431.85200375731
853,50-59,39441.24551613322
853,60-69,118186.0574736896
853,70-79,80437.87970220557
853,80+,61785.871350002606
854,50-59,32795.812297848286
854,60-69,101892.04330578973
854,70-79,85921.31878841242
854,80+,63223.15963555151
855,50-59,32709.623763880685
855,60-69,132456.09560547062
855,70-79,87470.250543409
855,80+,62714.43131484864
856,50-59,37536.691898707235
856,60-69,107263.27144472951
856,70-79,76243.23854595373
856,80+,67998.44467194167
857,50-59,35720.007391140745
857,60-69,111325.7353360269
857,70-79,81257.28509090573
857,80+,62567.941128132254
858,50-59,34294.10728532447
858,60-69,108149.56174198288
858,70-79,81736.64845639454
858,80+,63125.62404979981
859,50-59,38353.07290571486
859,60-69,94699.35579444037
859,70-79,82529.29519153628
859,80+,63445.94519051506
860,50-59,29096.419212324112
860,60-69,75273.8577726249
860,70-79,87620.3721051062
860,80+,68064.94815721443
861,50-59,41058.7759064697
861,60-69,77849.56776877969
861,70-79,85088.23056468493
861,80+,63262.94357253181
862,50-59,34291.827702407434
862,60-69,126707.13570489913
862,70-79,79565.57559913126
862,80+,65939.3967226129
863,50-59,34119.83821557844
863,60-69,98523.53113055599
863,70-79,83102.5307925797
863,80+,58796.01306642703
864,50-59,33287.39567631684
864,60-69,91990.20868776747
864,70-79,86554.13930213093
864,80+,63944.62237049523
865,50-59,33569.42061030013
865,60-69,117251.33340501544
865,70-79,87961.75451126897
865,80+,61649.83023274286
866,50-59,34223.67815388594
866,60-69,113702.14054193824
866,70-79,84766.84504080503
866,80+,69977.55605521309
867,50-59,33232.627963520805
867,60-69,84435.54068679051
867,70-79,84826.68992360569
867,80+,67542.26929327124
868,50-59,37773.48236885672
868,60-69,131875.37796666322
868,70-79,88094.1501143381
868,80+,66506.1683068871
869,50-59,35628.797093153276
869,60-69,104278.6503764834
869,70-79,84327.49255584416
869,80+,64344.656257438626
870,50-59,39392.546442294435
870,60-69,70746.13940683556
870,70-79,86769.48224606157
870,80+,63616.243183542676
871,50-59,32202.770620520216
871,60-69,116522.38715770705
871,70-79,84778.74877587809
871,80+,64746.508182725025
872,50-59,38032.79474795688
872,60-69,86472.13292811815
872,70-79,85695.30784917371
872,80+,60761.874231297166
873,50-59,36443.16645748904
873,60-69,125907.0653700005
873,70-79,86724.9966969909
873,80+,64798.264699314364
874,50-59,38405.08594589716
874,60-69,115799.85184918455
874,70-79,82792.01799004193
874,80+,65767.98498749336
875,50-59,32773.95116231051
875,60-69,110384.2344802205
875,70-79,85237.47535776068
875,80+,67367.95436217239
876,50-59,35443.22012590078
876,60-69,89820.01383129132
876,70-79,78544.61268347698
876,80+,67907.55031858559
877,50-59,29423.120816754315
877,60-69,109584.0591519889
877,70-79,83403.9002926005
877,80+,65013.80964760628
878,50-59,34698.004245057644
878,60-69,99779.71961605214
878,70-79,79399.73011408464
878,80+,63643.57134943368
879,50-59,32860.73141914174
879,60-69,108487.39848818292
879,70-79,80232.51545254295
879,80+,65237.39441619079
880,50-59,33620.63050610408
880,60-69,73405.04168022591
880,70-79,85099.54196673281
880,80+,62607.59886366099
881,50-59,32158.52822289005
881,60-69,92179.5378270102
881,70-79,82775.12258340574
881,80+,64782.89080122376
882,50-59,32310.984200454757
882,60-69,127684.00627269241
882,70-79,81337.02644109553
882,80+,64259.39592658719
883,50-59,32497.368099009786
883,60-69,86849.79258566501
883,70-79,85037.52757481186
883,80+,62528.55350828716
884,50-59,25996.01105959967
884,60-69,76568.40843832126
884,70-79,72742.83683791582
884,80+,65301.477025965636
885,50-59,29617.023194936344
885,60-69,105016.80939617137
885,70-79,80403.56299922724
885,80+,63877.087556555
886,50-59,39552.128754160265
886,60-69,87600.89316190884
886,70-79,78614.34623524567
886,80+,59404.48788348189
887,50-59,34344.50233825688
887,60-69,92615.18994151798
887,70-79,85866.83315095441
887,80+,62573.90384959634
888,50-59,33364.77499601613
888,60-69,125291.49137191534
888,70-79,85947.03893562566
888,80+,66855.65774444425
889,50-59,38989.23492192987
889,60-69,107794.45720405251
889,70-79,84514.79095204786
889,80+,65187.4799789967
890,50-59,33308.29492169943
890,60-69,94229.46503018292
890,70-79,79762.07232219283
890,80+,67947.86372052976
891,50-59,36066.460169451864
891,60-69,91236.53757212558
891,70-79,80943.88556536869
891,80+,61848.83161701322
892,50-59,34125.01815341782
892,60-69,82698.71940212355
892,70-79,80747.02465242271
892,80+,60004.13498054726
893,50-59,32009.139919144298
893,60-69,69529.52960878053
893,70-79,82614.3876742905
893,80+,63072.40341965781
894,50-59,34991.49208068452
894,60-69,75299.23501714662
894,70-79,82481.0301248498
894,80+,68785.87402194267
895,50-59,32081.54610947314
895,60-69,111182.42554378117
895,70-79,77390.27975635318
895,80+,62388.7319887399
896,50-59,31504.17351657471
896,60-69,94454.88158358396
896,70-79,83405.0752056085
896,80+,62157.8083500554
897,50-59,33528.07970916012
897,60-69,67968.11362091795
897,70-79,88885.17044221802
897,80+,63677.080415518765
898,50-59,32416.030425514524
898,60-69,80165.96292353807
898,70-79,80515.10467149407
898,80+,63597.43705513509
899,50-59,32791.53790134552
899,60-69,139726.96742243398
899,70-79,86321.0292420508
899,80+,64765.2359545303
900,50-59,30222.65249772757
900,60-69,114823.33606572225
900,70-79,80373.10650572354
900,80+,63427.52798139625
901,50-59,32993.212052418115
901,60-69,100283.35513532218
901,70-79,82379.6637211041
901,80+,64732.04529688645
902,50-59,32710.25618695011
902,60-69,99504.79865062532
902,70-79,88013.40093035526
902,80+,61289.94832301637
903,50-59,29688.572138207415
903,60-69,81121.93976758841
903,70-79,85581.3622446822
903,80+,64753.138966120765
904,50-59,34155.21928417288
904,60-69,105355.26954950033
904,70-79,86441.06309253805
904,80+,63764.17975411748
905,50-59,34788.60395682373
905,60-69,90380.2496056007
905,70-79,82878.30405517867
905,80+,64969.83293325004
906,50-59,33400.08593845449
906,60-69,99385.30298333649
906,70-79,87534.34898104549
906,80+,71344.68107022863
907,50-59,35510.437281969236
907,60-69,88985.70180345992
907,70-79,85428.9454071227
907,80+,66504.04047189205
908,50-59,33978.82597012382
908,60-69,102684.84024221548
908,70-79,85940.33631221688
908,80+,64643.556135098814
909,50-59,31111.687034418366
909,60-69,130859.70601659296
909,70-79,83002.52905500497
909,80+,68196.76163278085
910,50-59,38031.18068954142
910,60-69,126502.30486509159
910,70-79,81458.09766892409
910,80+,62149.430896330356
911,50-59,36682.29653385818
911,60-69,85805.48407575898
911,70-79,77256.27220999425
911,80+,64364.68171873071
912,50-59,36760.320659890676
912,60-69,122962.15472779972
912,70-79,77790.96201994523
912,80+,65704.67962423121
913,50-59,34406.225303374005
913,60-69,115085.4817821591
913,70-79,83080.55059702414
913,80+,61546.262453917174
914,50-59,36739.9066210181
914,60-69,73662.99061675621
914,70-79,86530.57661737698
914,80+,62261.377448767045
915,50-59,30883.148135916363
915,60-69,122078.73932821307
915,70-79,84337.13030828779
915,80+,62120.72444737999
916,50-59,29982.783569329542
916,60-69,100950.87670111762
916,70-79,90581.5347439023
916,80+,65123.16422160064
917,50-59,29011.186854722335
917,60-69,120498.14866488213
917,70-79,87310.60198227954
917,80+,60887.9107119774
918,50-59,31824.772648261536
918,60-69,123137.61372841387
918,70-79,83997.94540984744
918,80+,65361.423036321015
919,50-59,33786.47952958361
919,60-69,91662.41723612709
919,70-79,79159.66897763842
919,80+,66415.3640542359
920,50-59,31444.518905238376
920,60-69,103777.2828215479
920,70-79,82567.60264497343
920,80+,63591.24836628546
921,50-59,31242.685135064858
921,60-69,84977.83580577254
921,70-79,85937.46396624619
921,80+,63463.713162851884
922,50-59,28347.2012251856
922,60-69,69234.39390706284
922,70-79,82587.40867710901
922,80+,61241.6437325997
923,50-59,32276.076511228275
923,60-69,85839.14838954115
923,70-79,81383.71939076098
923,80+,65665.93007717025
924,50-59,34158.47101281659
924,60-69,104808.35739448015
924,70-79,82937.75633367249
924,80+,61008.306778533944
925,50-59,32543.468329417876
925,60-69,101371.44442810758
925,70-79,85669.79999693361
925,80+,60860.98426353599
926,50-59,34456.564864021624
926,60-69,113175.90749054962
926,70-79,84560.42915464794
926,80+,60485.342169086645
927,50-59,34072.11050208894
927,60-69,81866.36561462366
927,70-79,84907.09352355836
927,80+,63231.0954916187
928,50-59,34638.03293786196
928,60-69,114111.99840429048
928,70-79,86436.8222016638
928,80+,65040.64346487924
929,50-59,29921.838861951874
929,60-69,109081.04987140828
929,70-79,84568.95363398571
929,80+,63250.244686048754
930,50-59,31136.944969251414
930,60-69,95769.58126230804
930,70-79,88344.47189902319
930,80+,65126.44281946134
931,50-59,32816.60661206395
931,60-69,100204.91976241619
931,70-79,81912.06101691647
931,80+,58950.86118320049
932,50-59,33899.307851562895
932,60-69,85584.56258636086
932,70-79,82863.62000324814
932,80+,60970.46457897609
933,50-59,28269.772418749042
933,60-69,134751.1168311178
933,70-79,79973.64539615062
933,80+,63728.33765013982
934,50-59,37896.147446594776
934,60-69,91884.85900369014
934,70-79,80981.17195399648
934,80+,62333.85773787746
935,50-59,40369.82375445724
935,60-69,69645.54818935065
935,70-79,82159.29604100379
935,80+,63434.249826709056
936,50-59,32827.04413776362
936,60-69,77426.87057033269
936,70-79,85004.71795561939
936,80+,60681.26545839598
937,50-59,32893.9399079193
937,60-69,107596.20973379863
937,70-79,80918.7753368635
937,80+,62847.19624895463
938,50-59,31445.886237474195
938,60-69,70057.13787589973
938,70-79,91988.03221854992
938,80+,65393.95835814748
939,50-59,40103.612127066364
939,60-69,87090.49507679087
939,70-79,83252.99250690592
939,80+,64469.74480134837
940,50-59,38306.35182915223
940,60-69,76886.43051801961
940,70-79,87119.65432932775
940,80+,63272.00941848574
941,50-59,38086.21122728557
941,60-69,83389.74442608288
941,70-79,83878.22131681432
941,80+,64739.96367549804
942,50-59,36149.50291052408
942,60-69,118464.13929870109
942,70-79,85428.9680807823
942,80+,65286.29868265582
943,50-59,35683.0047194428
943,60-69,107525.76307234203
943,70-79,84036.38119657729
943,80+,61463.816155273584
944,50-59,40392.29429618503
944,60-69,131069.09363376282
944,70-79,84994.98715604309
944,80+,65240.25341152641
945,50-59,33226.80674963597
945,60-69,77369.58903456476
945,70-79,86210.89499473313
945,80+,61937.23413438168
946,50-59,30745.4392277102
946,60-69,105767.47431567994
946,70-79,88785.96288937223
946,80+,66780.10299875919
947,50-59,31786.301576081638
947,60-69,119856.36861451881
947,70-79,85244.3865063832
947,80+,67929.22534814237
948,50-59,40125.77886385098
948,60-69,122773.71822049613
948,70-79,85277.0507203739
948,80+,61494.260166031585
949,50-59,32982.82158329408
949,60-69,105997.49666052702
949,70-79,78540.40839968096
949,80+,66662.529172318
950,50-59,36199.0911677516
950,60-69,89534.85609998959
950,70-79,81884.42577257728
950,80+,62195.65574144306
951,50-59,33945.325271335
951,60-69,99393.8384424579
951,70-79,82415.61571699471
951,80+,63279.651063535995
952,50-59,35518.644675885174
952,60-69,86368.6121134632
952,70-79,85093.02233598231
952,80+,62380.97472763812
953,50-59,32012.30737042232
953,60-69,100292.12772228039
953,70-79,83577.54026590359
953,80+,65279.2937614305
954,50-59,34559.644057481455
954,60-69,85772.6737795014
954,70-79,80109.03954362233
954,80+,63024.189927855296
955,50-59,32425.26801766497
955,60-69,88596.81860921507
955,70-79,85236.73821652478
955,80+,63086.55359704883
956,50-59,34946.81564955738
956,60-69,72210.72682743418
956,70-79,79581.05326765693
956,80+,64941.57039112954
957,50-59,33539.43556678517
957,60-69,97427.14545804528
957,70-79,88465.42451904746
957,80+,65972.75213740418
958,50-59,32953.57727633065
958,60-69,114924.87198515041
958,70-79,84380.52213061758
958,80+,62228.751613951914
959,50-59,37880.04623637967
959,60-69,118589.01803709913
959,70-79,85523.76097427859
959,80+,65974.74489866676
960,50-59,34296.944078035085
960,60-69,89332.06790484405
960,70-79,82936.60273270907
960,80+,62444.26190968015
961,50-59,37864.77317077183
961,60-69,104048.34106169605
961,70-79,85647.53863084919
961,80+,63145.1659565945
962,50-59,26037.76507693029
962,60-69,59845.46947566512
962,70-79,84252.68558242184
962,80+,63442.1820114979
963,50-59,36210.06884278112
963,60-69,99561.97896349189
963,70-79,80189.1483463773
963,80+,65414.108136488816
964,50-59,40053.93975340899
964,60-69,117701.16522033428
964,70-79,84723.05241968113
964,80+,67001.47742753434
965,50-59,31030.37568031981
965,60-69,88623.18155704769
965,70-79,84987.6616019655
965,80+,61673.53693530813
966,50-59,33246.21859472251
966,60-69,89965.87847987199
966,70-79,86497.49641918477
966,80+,60495.2038966737
967,50-59,39924.50012997285
967,60-69,93692.55513767207
967,70-79,85710.39986376783
967,80+,65686.97827881447
968,50-59,30131.280056754153
968,60-69,92076.75352029818
968,70-79,81192.95306444533
968,80+,66084.03920165218
969,50-59,36077.02151792961
969,60-69,106488.63870986397
969,70-79,79789.06831131976
969,80+,63704.00111422497
970,50-59,31920.669371897035
970,60-69,93646.29183163219
970,70-79,87512.65245486473
970,80+,60899.74731429442
971,50-59,34824.89961114557
971,60-69,89572.21272043083
971,70-79,83009.39061522328
971,80+,61690.72654241002
972,50-59,38086.55636620435
972,60-69,97583.04878614008
972,70-79,85975.83286882563
972,80+,62234.61573347225
973,50-59,33670.86497782659
973,60-69,131320.36195309798
973,70-79,89401.65269616454
973,80+,65044.84962360397
974,50-59,34238.42895348984
974,60-69,72020.61642916244
974,70-79,85058.28594772179
974,80+,61231.00743109222
975,50-59,41432.533405084905
975,60-69,113052.61178910117
975,70-79,85261.4470122189
975,80+,62040.778651825145
976,50-59,37654.02106035389
976,60-69,116135.41864069336
976,70-79,82827.8453582147
976,80+,61185.00693042631
977,50-59,37313.25844323848
977,60-69,91468.82311046406
977,70-79,81211.4755492156
977,80+,62014.59652966617
978,50-59,30366.90558273549
978,60-69,120011.14420486335
978,70-79,87815.30977718592
978,80+,65977.06191776706
979,50-59,32962.146504625256
979,60-69,80757.75052259235
979,70-79,83548.76954666355
979,80+,64535.73513289237
980,50-59,34908.758695694654
980,60-69,91413.33266409195
980,70-79,83751.92701440182
980,80+,62967.79548698138
981,50-59,39216.399769106516
981,60-69,88328.33733732869
981,70-79,79648.79917832463
981,80+,60087.29229863419
982,50-59,35027.95518420596
982,60-69,64626.463048769176
982,70-79,85107.27577282228
982,80+,61590.462819615714
983,50-59,38941.93078130048
983,60-69,78731.82240301195
983,70-79,82916.84382414717
983,80+,66598.42920750307
984,50-59,31838.365177578227
984,60-69,107640.419395509
984,70-79,83096.53396721379
984,80+,63469.63276533373
985,50-59,37288.98682863345
985,60-69,116668.65768517606
985,70-79,86948.31475767939
985,80+,62857.82739278004
986,50-59,37804.89062169763
986,60-69,97344.60549676522
986,70-79,80595.36212714673
986,80+,62545.20407508519
987,50-59,33294.69725265123
987,60-69,89680.7283377821
987,70-79,81853.43113058674
987,80+,62518.18345553581
988,50-59,29546.14084493814
988,60-69,95677.05004756768
988,70-79,84449.16183035297
988,80+,58709.24766358482
989,50-59,35612.25272990183
989,60-69,104189.56427137693
989,70-79,79902.00455838132
989,80+,65707.03422204987
990,50-59,36409.25552581866
990,60-69,100766.58212322419
990,70-79,81865.08768061477
990,80+,62603.14810741477
991,50-59,30037.89703351652
991,60-69,126914.87685547935
991,70-79,82089.00766217467
991,80+,62473.506275090236
992,50-59,32053.318850934273
992,60-69,102625.98257625355
992,70-79,90296.78340408478
992,80+,61084.07548457087
993,50-59,35355.66965861528
993,60-69,108439.01379919202
993,70-79,86480.82824620258
993,80+,65453.71565193718
994,50-59,30941.45020097388
994,60-69,88972.8885590672
994,70-79,84022.02921370964
994,80+,64832.29120005682
995,50-59,35475.37729042084
995,60-69,92411.18671323376
995,70-79,85948.85666191467
995,80+,64950.980171849
996,50-59,38412.390494752006
996,60-69,94411.37972965151
996,70-79,86782.8486691569
996,80+,63645.853203456674
997,50-59,34655.72798069658
997,60-69,90395.27615720646
997,70-79,84709.38358268172
997,80+,61282.96690377653
998,50-59,31703.905136768393
998,60-69,102806.30256131818
998,70-79,85135.77828647102
998,80+,62791.58693287311
999,50-59,35097.97844358633
999,60-69,79947.78898658474
999,70-79,84366.3035384126
999,80+,68362.44149646757
1000,50-59,33619.13635614811
1000,60-69,107049.09470044106
1000,70-79,80068.90146483998
1000,80+,58819.33532939589
