sample,agegroup,diff_cum
761,70-79,40456.54669062521
761,80+,45051.46743425702
762,50-59,4403.760757850032
762,60-69,30848.04011072333
762,70-79,41262.81127585628
762,80+,45597.890190404294
763,50-59,4884.890482917791
763,60-69,32976.109606302016
763,70-79,40145.730048149926
763,80+,46445.73058126642
764,50-59,5649.047598525687
764,60-69,33998.83911516999
764,70-79,40670.43145186638
764,80+,46212.107084043506
765,50-59,5922.957185350224
765,60-69,32478.61134297386
765,70-79,41717.64679979156
765,80+,49313.89560825708
766,50-59,4690.247322948662
766,60-69,32070.07758982078
766,70-79,39676.35211245602
766,80+,46591.68224774238
767,50-59,6189.070416010991
767,60-69,30889.711035666878
767,70-79,42287.99403334466
767,80+,47780.04414079086
768,50-59,4798.440539978525
768,60-69,32233.298238572683
768,70-79,42860.920060785036
768,80+,46163.990388972124
769,50-59,4398.561568617729
769,60-69,33740.87821603648
769,70-79,38055.47816849535
769,80+,46689.78029861496
770,50-59,3890.089209128284
770,60-69,31030.783666689043
770,70-79,39581.999704468166
770,80+,45126.17514910619
771,50-59,5598.485122080254
771,60-69,32518.300495630254
771,70-79,39789.925099549706
771,80+,47191.132973302236
772,50-59,6649.9117486827
772,60-69,30878.773230237908
772,70-79,40807.48460682186
772,80+,50232.59796697492
773,50-59,4643.122561238585
773,60-69,32627.633984730805
773,70-79,39287.464074468844
773,80+,48738.94838687415
774,50-59,3305.0118640971295
774,60-69,31838.32110779589
774,70-79,42838.06884354465
774,80+,47131.33080654562
775,50-59,5991.1614128531455
775,60-69,31340.367964706074
775,70-79,41527.297350737506
775,80+,47315.81574977086
776,50-59,4452.8534828502625
776,60-69,30653.26271258695
776,70-79,41251.66994566911
776,80+,47751.012890487975
777,50-59,6118.094282495834
777,60-69,34479.27385700495
777,70-79,43062.47132715038
777,80+,49414.79365078269
778,50-59,5035.099815805649
778,60-69,33641.45611873595
778,70-79,41029.64876897368
778,80+,47893.09843969949
779,50-59,5878.252738405621
779,60-69,32632.787454922305
779,70-79,42194.080788495
779,80+,44985.00701733677
780,50-59,6628.439005569704
780,60-69,34277.31442170191
780,70-79,41637.37449649703
780,80+,48421.10965225709
781,50-59,4162.443847266408
781,60-69,32992.45801059472
781,70-79,39649.648313265156
781,80+,46088.36085384594
782,50-59,5687.922149947311
782,60-69,34268.312344273385
782,70-79,39624.03157178282
782,80+,46584.49475658073
783,50-59,3771.7544899867826
783,60-69,34320.72217306206
783,70-79,42287.92327231135
783,80+,49637.24085179
784,50-59,5511.980107292909
784,60-69,33384.626094712934
784,70-79,40764.424264985835
784,80+,45849.82217834545
785,50-59,6638.756183729062
785,60-69,31465.532766131346
785,70-79,41060.18873572182
785,80+,46668.85283240996
786,50-59,4280.5762436241
786,60-69,29552.66738445995
786,70-79,39783.35866008052
786,80+,48841.10824846693
787,50-59,6130.762174225313
787,60-69,31501.63043663829
787,70-79,42780.13647036949
787,80+,45800.084439948136
788,50-59,4155.656294399261
788,60-69,32244.786001278426
788,70-79,41240.33680954937
788,80+,46304.37296641407
789,50-59,4958.185522576236
789,60-69,31599.478120941818
789,70-79,43587.48045296826
789,80+,48089.4384059655
790,50-59,5144.27570416521
790,60-69,34345.890136448696
790,70-79,41474.827981411625
790,80+,47325.230601901596
791,50-59,6184.1304431391345
791,60-69,32311.36856008189
791,70-79,38259.06765117234
791,80+,46671.79982129558
792,50-59,4601.847905018541
792,60-69,33535.90457953569
792,70-79,40410.070054045784
792,80+,46441.18635490647
793,50-59,4667.102740404969
793,60-69,33481.49252030806
793,70-79,41361.58872933672
793,80+,44454.32177779493
794,50-59,4451.738501429585
794,60-69,31079.90852272261
794,70-79,39056.98160388534
794,80+,48300.658524860366
795,50-59,1656.2241678482294
795,60-69,31191.766514153027
795,70-79,40597.35898935495
795,80+,45513.95166519705
796,50-59,4553.901827760673
796,60-69,33469.81679042769
796,70-79,40680.677483895226
796,80+,47399.75601267814
797,50-59,7426.529675927544
797,60-69,31076.898144243998
797,70-79,38230.01209247136
797,80+,42330.35255581242
798,50-59,5436.1308185062235
798,60-69,35020.266015878646
798,70-79,39613.25007195525
798,80+,42888.767853927624
799,50-59,5471.870943484628
799,60-69,30855.16177768439
799,70-79,40998.8390702066
799,80+,48457.29708959178
800,50-59,4759.88001381926
800,60-69,33850.41762793713
800,70-79,39210.15428270016
800,80+,46161.67229241624
801,50-59,5192.984652166624
801,60-69,32492.751919661703
801,70-79,41564.9343416319
801,80+,45158.619568354494
802,50-59,6009.794115585537
802,60-69,30647.326098927748
802,70-79,40231.41353354219
802,80+,46633.515916998076
803,50-59,3983.579402573818
803,60-69,31464.44866890533
803,70-79,40371.15718370212
803,80+,44789.73291343314
804,50-59,6304.2355851721695
804,60-69,35021.329130533835
804,70-79,39667.92338888945
804,80+,48162.2504984405
805,50-59,5723.428181868455
805,60-69,31588.653033285547
805,70-79,42056.6438797822
805,80+,46490.63934435518
806,50-59,6024.529056717215
806,60-69,30296.886323432656
806,70-79,39993.88758330921
806,80+,45516.39486529152
807,50-59,4890.49265265416
807,60-69,32655.894657413377
807,70-79,40865.99967419639
807,80+,43873.40923700528
808,50-59,4160.8307789577975
808,60-69,31704.18833021236
808,70-79,40184.83471632111
808,80+,46248.98949122453
809,50-59,5815.298245320915
809,60-69,31185.67740979598
809,70-79,41100.78911565515
809,80+,44909.98314186174
810,50-59,5762.1078478447425
810,60-69,34020.48216681278
810,70-79,41601.130993571904
810,80+,45016.50644881312
811,50-59,6039.422681045581
811,60-69,32163.71753359937
811,70-79,39733.406354794075
811,80+,45350.14548418783
812,50-59,6762.1589795488
812,60-69,32764.6607618128
812,70-79,40984.51480312019
812,80+,48797.964489622755
813,50-59,5159.349682691751
813,60-69,32700.08099255931
813,70-79,36686.72497544619
813,80+,45707.08454242308
814,50-59,4451.431985031722
814,60-69,32060.142835363957
814,70-79,43005.21591160126
814,80+,44977.78117828574
815,50-59,6175.0379765337575
815,60-69,33098.67053466083
815,70-79,39068.28031074586
815,80+,49081.30752588778
816,50-59,4269.6376598649285
816,60-69,33093.787319056275
816,70-79,41073.362417423254
816,80+,46257.934637328035
817,50-59,5817.883777915979
817,60-69,31831.495185727385
817,70-79,38320.980856080816
817,80+,46930.029849150545
818,50-59,6088.128899240606
818,60-69,31225.22088923799
818,70-79,40388.11101582834
818,80+,46510.17195045918
819,50-59,4344.839663165382
819,60-69,31313.21528172643
819,70-79,42232.91113784286
819,80+,47811.77764327935
820,50-59,6075.885830920848
820,60-69,30976.752639150294
820,70-79,41197.53206900572
820,80+,46789.4482941229
821,50-59,5087.844187792053
821,60-69,31447.830174932
821,70-79,41721.19138788631
821,80+,49739.2595058182
822,50-59,4832.553593392825
822,60-69,33092.728962967456
822,70-79,40218.6617187897
822,80+,45541.77700720864
823,50-59,6877.671828971975
823,60-69,33045.11814883611
823,70-79,42138.05281275379
823,80+,46567.791452040234
824,50-59,4880.343864555737
824,60-69,32335.248289635965
824,70-79,41737.29740791466
824,80+,45904.861274060546
825,50-59,6309.547720040591
825,60-69,31337.566806146995
825,70-79,39211.62120786321
825,80+,45999.78407035221
826,50-59,4891.923063492728
826,60-69,30415.15138020291
826,70-79,42953.71010613687
826,80+,46351.9109004569
827,50-59,6200.892367735823
827,60-69,31324.364376516016
827,70-79,39673.6213912002
827,80+,43707.50451817225
828,50-59,5275.946158610652
828,60-69,32716.023487376366
828,70-79,41139.50759087321
828,80+,44979.3352388161
829,50-59,5573.1385453391595
829,60-69,31116.132048447646
829,70-79,41260.10920740203
829,80+,47242.612366597314
830,50-59,5011.370821600694
830,60-69,32267.85146713537
830,70-79,42298.184585723575
830,80+,46404.24743153728
831,50-59,6326.9350720374805
831,60-69,31559.241513782636
831,70-79,40148.06210193827
831,80+,48373.751842252736
832,50-59,4289.190072641092
832,60-69,32337.455206771054
832,70-79,43174.85505320222
832,80+,45251.27601602805
833,50-59,4365.078745826802
833,60-69,34525.370831788336
833,70-79,43285.28513748735
833,80+,45164.581655612266
834,50-59,5462.569617335749
834,60-69,32581.57455115775
834,70-79,38585.01561791496
834,80+,46443.777429608854
835,50-59,5867.009235465473
835,60-69,35519.339496686844
835,70-79,41460.86835842312
835,80+,48541.320180256924
836,50-59,5858.512117826416
836,60-69,34238.28488455295
836,70-79,43107.8109943581
836,80+,47603.32854065946
837,50-59,3497.4942704193704
837,60-69,31650.01997342013
837,70-79,42328.25025813819
837,80+,46978.23553246205
838,50-59,6235.607622924527
838,60-69,33047.846369109975
838,70-79,39490.71549677179
838,80+,45283.15457789786
839,50-59,6571.6718784602135
839,60-69,32330.675441474854
839,70-79,40498.405824655936
839,80+,47384.725131424995
840,50-59,4872.842643768231
840,60-69,32082.609264971496
840,70-79,39935.86315055358
840,80+,48049.55930238328
841,50-59,5174.470530537909
841,60-69,32410.511820911906
841,70-79,42361.99402850131
841,80+,44858.97170142346
842,50-59,5321.648490946256
842,60-69,32597.588306190046
842,70-79,44675.90586894613
842,80+,45844.643348499885
843,50-59,5762.924343550537
843,60-69,31313.886462432285
843,70-79,42481.65577957897
843,80+,45546.838016666195
844,50-59,6294.90875761159
844,60-69,34612.88668657159
844,70-79,40513.06089040868
844,80+,43021.239908697426
845,50-59,4046.6894376839377
845,60-69,33377.62208745216
845,70-79,41893.50276595848
845,80+,49009.90764881804
846,50-59,6328.941992058877
846,60-69,34390.70117185945
846,70-79,40920.71626500791
846,80+,48324.37870990877
847,50-59,4308.071703779071
847,60-69,34275.38134590646
847,70-79,43517.129465990074
847,80+,46827.39468317543
848,50-59,5647.573420085317
848,60-69,32603.853563898556
848,70-79,41950.47980310807
848,80+,48385.718859005945
849,50-59,3973.755496924178
849,60-69,34778.038339755265
849,70-79,40647.133031784404
849,80+,46561.97967545295
850,50-59,4996.041499268844
850,60-69,33897.99465483549
850,70-79,40565.689681062744
850,80+,47510.77123362388
851,50-59,5267.970378825213
851,60-69,31047.981425675196
851,70-79,39341.01275916729
851,80+,47652.76322284524
852,50-59,5178.898290703702
852,60-69,31663.287389838635
852,70-79,41119.90019900379
852,80+,48565.782495927844
853,50-59,4143.843841628097
853,60-69,33310.03045172898
853,70-79,39276.837748616745
853,80+,43430.13387141479
854,50-59,5074.404995154769
854,60-69,31115.665404810046
854,70-79,41006.77542205985
854,80+,46745.56133903574
855,50-59,4431.013645369457
855,60-69,31069.862928106624
855,70-79,40798.91414988052
855,80+,45218.00539729647
856,50-59,6966.223319231186
856,60-69,32229.678213150146
856,70-79,41207.03215389465
856,80+,45603.828003315546
857,50-59,6737.627431920177
857,60-69,33510.796125959525
857,70-79,39963.37661564739
857,80+,47837.85703958646
858,50-59,4125.261881359622
858,60-69,33013.91291564782
858,70-79,40927.858725219994
858,80+,47353.11457517699
859,50-59,4889.414362219333
859,60-69,32604.415188809966
859,70-79,42337.38201101174
859,80+,45638.32732786783
860,50-59,6541.464762479899
860,60-69,34704.606956942844
860,70-79,39530.58929465076
860,80+,47943.06435623835
861,50-59,5109.534531004903
861,60-69,33370.90628666809
861,70-79,43058.16222934765
861,80+,45622.820866137765
862,50-59,4636.667417479353
862,60-69,32499.560379577575
862,70-79,41229.24619491189
862,80+,48010.36636614832
863,50-59,4866.099206903215
863,60-69,31758.982550588888
863,70-79,40704.62487943514
863,80+,44926.83843328897
864,50-59,5401.545896146325
864,60-69,32315.45772694182
864,70-79,40754.478450723684
864,80+,45495.440226896884
865,50-59,4911.15424842669
865,60-69,33160.81984269216
865,70-79,40712.68325513664
865,80+,47286.34488249252
866,50-59,4592.8229186346325
866,60-69,32675.765876639005
866,70-79,42174.959508657186
866,80+,46902.84537401394
867,50-59,4181.830114819407
867,60-69,31241.429173306857
867,70-79,43405.468575535844
867,80+,43500.19357979374
868,50-59,6700.6740577428845
868,60-69,32482.617557269576
868,70-79,41265.94338423168
868,80+,47004.72355607089
869,50-59,4602.69097534415
869,60-69,32402.02756365147
869,70-79,42636.38758205294
869,80+,47897.04457799068
870,50-59,5323.9579265461825
870,60-69,32855.91542134165
870,70-79,41094.48552095826
870,80+,44786.13549043661
871,50-59,3979.821529146271
871,60-69,31711.049012571813
871,70-79,38922.01906493908
871,80+,44010.032370682886
872,50-59,6407.535792898256
872,60-69,32760.34505052437
872,70-79,41429.4246553379
872,80+,45336.836062051756
873,50-59,5665.094684370135
873,60-69,32447.05885076373
873,70-79,41238.87889843333
873,80+,46468.11672635045
874,50-59,4097.797204527574
874,60-69,32066.3165430879
874,70-79,40472.2846899985
874,80+,42824.72337441019
875,50-59,5627.765366968841
875,60-69,32110.83085347048
875,70-79,42154.54040365444
875,80+,47408.12203262809
876,50-59,5006.359679268726
876,60-69,31631.94682215883
876,70-79,41133.85172904794
876,80+,45647.60701726364
877,50-59,4186.953004999125
877,60-69,31888.799959718337
877,70-79,42730.86654294021
877,80+,45673.69490332019
878,50-59,6028.754684875072
878,60-69,32994.17937184908
878,70-79,40451.02921047227
878,80+,45348.05745175722
879,50-59,6064.908210079953
879,60-69,31989.21123656796
879,70-79,39914.43121194385
879,80+,45469.47263740941
880,50-59,4675.321237516094
880,60-69,30548.789189860425
880,70-79,41541.64793923568
880,80+,42748.31326123715
881,50-59,5369.887268957834
881,60-69,35181.438224186124
881,70-79,39328.95774127186
881,80+,48644.1787329143
882,50-59,4568.14973483532
882,60-69,33570.19922907771
882,70-79,39196.260226627535
882,80+,42871.5826817503
883,50-59,5164.265464975787
883,60-69,33301.24356861493
883,70-79,39083.83632663919
883,80+,43799.84247714369
884,50-59,4086.70011321034
884,60-69,32867.92112404236
884,70-79,40255.43896937369
884,80+,47382.73339294402
885,50-59,5845.836689272134
885,60-69,32138.021464046516
885,70-79,42856.64886373939
885,80+,45789.407365352454
886,50-59,3234.852231797663
886,60-69,32764.86596286609
886,70-79,41330.12326356765
886,80+,47020.30796571116
887,50-59,5797.980045042785
887,60-69,32491.64337794629
887,70-79,39956.76281560123
887,80+,48120.15290124374
888,50-59,6432.069677599583
888,60-69,33964.56838947449
888,70-79,42772.39882729709
888,80+,47807.346580322344
889,50-59,6639.52292672328
889,60-69,29863.90069443916
889,70-79,39645.896330119554
889,80+,47179.01600624921
890,50-59,5555.824904491896
890,60-69,31383.81656028393
890,70-79,40533.387732038675
890,80+,42067.16163958558
891,50-59,3799.7459263687942
891,60-69,34164.95585176864
891,70-79,42123.59402173606
891,80+,46570.5240395032
892,50-59,6803.49583750909
892,60-69,29790.36363219139
892,70-79,40965.256077460996
892,80+,44846.275034655846
893,50-59,3932.1711997674824
893,60-69,33342.216878573505
893,70-79,41071.01371424911
893,80+,44263.07518666474
894,50-59,3806.839710591688
894,60-69,33933.3655796162
894,70-79,38051.61674151672
894,80+,48537.14173422414
895,50-59,6240.134437620297
895,60-69,32582.210816971496
895,70-79,43094.37138757461
895,80+,46784.52075491087
896,50-59,6239.290392418754
896,60-69,32524.97982307299
896,70-79,42791.57023980297
896,80+,43881.77128111347
897,50-59,6141.807558282106
897,60-69,32831.07954257227
897,70-79,42606.08750633895
897,80+,46094.63341297646
898,50-59,5795.922448811604
898,60-69,31697.89457900953
898,70-79,41506.914976732616
898,80+,46941.72483036085
899,50-59,6175.996314567981
899,60-69,33906.16741812971
899,70-79,42971.76580979178
899,80+,46560.677268309766
900,50-59,3930.7461268564334
900,60-69,34476.9492651452
900,70-79,41876.89188604012
900,80+,43612.90451266137
901,50-59,3062.4374688969187
901,60-69,31338.63889087366
901,70-79,41311.34310270676
901,80+,44962.631982782135
902,50-59,5292.183073169537
902,60-69,32570.31899070234
902,70-79,42684.46267656781
902,80+,47326.95154141171
903,50-59,4640.923105761849
903,60-69,32605.12586176043
903,70-79,39119.05144615984
903,80+,46688.67320644755
904,50-59,5210.1754649655795
904,60-69,31356.718933579723
904,70-79,39114.39646935461
904,80+,46579.510845845456
905,50-59,4784.072614157435
905,60-69,33007.13872156297
905,70-79,40793.53995201187
905,80+,46311.677230400055
906,50-59,5448.359227120063
906,60-69,34920.91476907383
906,70-79,41558.666138107415
906,80+,49037.727077804935
907,50-59,5573.973052039638
907,60-69,32291.075384205506
907,70-79,40188.853539646305
907,80+,46154.00952298621
908,50-59,4879.694095453228
908,60-69,34754.294999445534
908,70-79,40432.38921620886
908,80+,47536.730467774614
909,50-59,4892.320268266513
909,60-69,32784.93764586929
909,70-79,40740.20186576312
909,80+,46450.529793097405
910,50-59,4290.080876880891
910,60-69,31491.916473358608
910,70-79,40240.91649929314
910,80+,45561.185997651555
911,50-59,5291.515007088207
911,60-69,31683.26116715893
911,70-79,39131.90240388589
911,80+,46443.98680017905
912,50-59,5185.720194700641
912,60-69,33772.81859913686
912,70-79,39567.33037848944
912,80+,45992.95282067461
913,50-59,5352.868187263134
913,60-69,30821.756076051177
913,70-79,41231.20332949585
913,80+,45892.826854412546
914,50-59,6273.2305018413335
914,60-69,32390.93160918635
914,70-79,38620.82122879374
914,80+,46512.2698009331
915,50-59,3404.282410913153
915,60-69,32234.43652451532
915,70-79,38330.72135804037
915,80+,47813.16035912193
916,50-59,4584.790145045276
916,60-69,33249.982919011105
916,70-79,39132.75316061271
916,80+,44681.46239958366
917,50-59,4675.183381736591
917,60-69,33242.88160062181
917,70-79,40979.42544780434
917,80+,46336.018216873446
918,50-59,4889.6785214055435
918,60-69,34705.884727950266
918,70-79,40636.43673731442
918,80+,49665.18159013366
919,50-59,4824.092842096667
919,60-69,33791.431686035736
919,70-79,41028.72962666657
919,80+,45458.68008768459
920,50-59,7511.458315541679
920,60-69,30882.112993280938
920,70-79,41156.763032633986
920,80+,47754.26894000427
921,50-59,6271.400981287169
921,60-69,29602.599657938314
921,70-79,43735.022790026735
921,80+,47604.2607418545
922,50-59,5103.367121696018
922,60-69,31937.5660886887
922,70-79,38673.879831460625
922,80+,42817.47044774568
923,50-59,3935.1479192678303
923,60-69,32780.473905095954
923,70-79,43176.31886824078
923,80+,43062.97150217348
924,50-59,5055.361295451914
924,60-69,32143.79678176202
924,70-79,40631.41839460808
924,80+,46678.17606842338
925,50-59,3526.6046450183526
925,60-69,31491.186691982242
925,70-79,41565.326754638285
925,80+,47303.57379723519
926,50-59,5513.949237631018
926,60-69,32811.54812364218
926,70-79,40204.211778307035
926,80+,45261.961608205595
927,50-59,4353.916170994597
927,60-69,33109.36058680382
927,70-79,38868.953243999895
927,80+,47713.496893296804
928,50-59,4998.519807137334
928,60-69,32709.851211450936
928,70-79,39467.125303671644
928,80+,45753.10226634336
929,50-59,4547.49532790571
929,60-69,30262.490289575366
929,70-79,37396.29449022873
929,80+,46473.49742038218
930,50-59,4571.291522997167
930,60-69,33871.82179586159
930,70-79,40758.185701776536
930,80+,46787.474151674345
931,50-59,4041.532403523645
931,60-69,32351.73976985631
931,70-79,40977.88669840973
931,80+,44142.574279636785
932,50-59,5794.378339396087
932,60-69,34106.09465501576
932,70-79,40583.224488474734
932,80+,46348.32019082945
933,50-59,6034.924594456501
933,60-69,32484.425445604666
933,70-79,39930.601662887675
933,80+,46597.18127629884
934,50-59,4233.498273432911
934,60-69,30198.938436407097
934,70-79,40091.218587956995
934,80+,45281.74380057733
935,50-59,5285.002950156835
935,60-69,32459.342072957334
935,70-79,41059.27523615537
935,80+,46882.068470119906
936,50-59,6145.549350856767
936,60-69,31141.612816800585
936,70-79,41336.952659246934
936,80+,44605.73587338202
937,50-59,6075.533481106023
937,60-69,34923.0747951887
937,70-79,42202.89709973197
937,80+,50275.39033418666
938,50-59,5495.86913312887
938,60-69,33867.392456020076
938,70-79,42081.700380402035
938,80+,46760.021779548304
939,50-59,5944.249334311532
939,60-69,33336.365214845646
939,70-79,42142.401717843466
939,80+,46977.974728000576
940,50-59,4711.414884833062
940,60-69,33517.790989384324
940,70-79,40583.24145041316
940,80+,46523.98162776138
941,50-59,4618.1906518593505
941,60-69,34650.427625685836
941,70-79,42554.41685881503
941,80+,48025.511454732565
942,50-59,7402.021747109692
942,60-69,32953.70201571873
942,70-79,42164.32665207112
942,80+,47105.66622929598
943,50-59,2829.6181896548696
943,60-69,32744.57589213701
943,70-79,41410.73566749268
943,80+,45274.91380991443
944,50-59,5874.100449752084
944,60-69,33643.87287031831
944,70-79,41397.15034615111
944,80+,41681.48420962439
945,50-59,4914.765594780505
945,60-69,32378.289994703086
945,70-79,39256.447649388894
945,80+,49960.467093792824
946,50-59,7397.103517653474
946,60-69,31848.860993532588
946,70-79,39658.82972619035
946,80+,43165.09052854679
947,50-59,5212.947677493097
947,60-69,32631.98084361035
947,70-79,40907.379371555355
947,80+,42471.58145906315
948,50-59,3597.9161317515373
948,60-69,34101.911421210694
948,70-79,40883.35360058329
948,80+,45646.95598231131
949,50-59,5342.12895738287
949,60-69,30610.603979823936
949,70-79,40325.938955833415
949,80+,48000.25025224857
950,50-59,4125.936224938969
950,60-69,31346.211983618115
950,70-79,40894.70580555039
950,80+,46342.37450219714
951,50-59,4869.707547845362
951,60-69,32480.814698690752
951,70-79,40973.79125923079
951,80+,48222.83623676312
952,50-59,6546.979599186059
952,60-69,31335.073680987745
952,70-79,39737.27017048556
952,80+,48067.304705789036
953,50-59,3883.658941165291
953,60-69,31079.419476338913
953,70-79,40969.61939720421
953,80+,43058.208456625754
954,50-59,5037.466248584227
954,60-69,32664.025210829648
954,70-79,42992.52101536403
954,80+,49223.31505096684
955,50-59,5751.718158628985
955,60-69,32941.47463964161
955,70-79,40407.726922174756
955,80+,46604.956880660546
956,50-59,6694.423834889206
956,60-69,31790.971219832663
956,70-79,43458.623588166825
956,80+,47383.19050138012
957,50-59,6405.06461283632
957,60-69,32400.278707553323
957,70-79,36815.92216626722
957,80+,48864.92994462022
958,50-59,5389.907280788871
958,60-69,32734.628908470364
958,70-79,40296.526392298045
958,80+,46644.366350687626
959,50-59,6412.046342067135
959,60-69,31374.06071116295
959,70-79,39409.035691896766
959,80+,45934.922618385135
960,50-59,5978.850944524723
960,60-69,32964.7206275447
960,70-79,39224.237950998715
960,80+,45970.68500107627
961,50-59,5790.398858333164
961,60-69,32692.4488419509
961,70-79,40743.21443352275
961,80+,46634.216031889424
962,50-59,4754.6758017206
962,60-69,31679.43598695357
962,70-79,39697.15370355227
962,80+,48257.73751601778
963,50-59,4941.9407166302835
963,60-69,34697.62876669941
963,70-79,40757.268379451925
963,80+,46868.33637734456
964,50-59,5262.3541501978425
964,60-69,32970.72452081644
964,70-79,41120.76372849677
964,80+,46795.93609206306
965,50-59,5278.145985346239
965,60-69,32821.66156167698
965,70-79,41119.49954981323
965,80+,47853.956061867124
966,50-59,6066.1179141547755
966,60-69,30210.78796773735
966,70-79,43825.1561558169
966,80+,48597.04083441037
967,50-59,4572.448084631226
967,60-69,31062.27565217088
967,70-79,37733.7395633215
967,80+,50541.71773651803
968,50-59,5263.828113946704
968,60-69,32165.920762089794
968,70-79,43696.33194306155
968,80+,44570.24546367884
969,50-59,4931.847186189696
969,60-69,32677.379954407123
969,70-79,40579.3916538317
969,80+,46550.00430766276
970,50-59,5110.415999556438
970,60-69,33820.09394063719
970,70-79,39654.00424427234
970,80+,46482.893212029114
971,50-59,4928.588604964565
971,60-69,33695.879214610264
971,70-79,40892.87514354097
971,80+,45386.501648650665
972,50-59,3810.9543689012153
972,60-69,30623.906814923772
972,70-79,41226.54142556538
972,80+,45162.61543130583
973,50-59,5684.150058057855
973,60-69,32462.058962696447
973,70-79,41907.213012491775
973,80+,44504.44638341501
974,50-59,5607.984569487514
974,60-69,32650.490796991166
974,70-79,38864.78546912874
974,80+,43788.00323536717
975,50-59,3639.9618803561248
975,60-69,31019.28896531401
975,70-79,41192.37657784706
975,80+,44311.333002675856
976,50-59,4586.961851759662
976,60-69,31245.549033662784
976,70-79,38708.98239805657
976,80+,46814.27212201871
977,50-59,5938.172293333087
977,60-69,31571.5879021223
977,70-79,41771.29083965455
977,80+,47932.56786332439
978,50-59,6044.428083407546
978,60-69,30332.14913683176
978,70-79,39400.47014526607
978,80+,44823.35765187462
979,50-59,4458.333935363317
979,60-69,31303.760163394552
979,70-79,40310.396785719226
979,80+,41419.60316968244
980,50-59,6108.117152210143
980,60-69,31523.671506308398
980,70-79,41568.88533462793
980,80+,44943.862407785826
981,50-59,4404.678605083873
981,60-69,33261.03607070538
981,70-79,40593.92017542029
981,80+,45446.762661594075
982,50-59,5792.682849859718
982,60-69,32900.92270527981
982,70-79,43054.58235197128
982,80+,44846.81912982326
983,50-59,8728.400489755242
983,60-69,32333.09469600148
983,70-79,41374.210047319386
983,80+,45972.342307551065
984,50-59,7022.1102133996965
984,60-69,32696.695443120087
984,70-79,38031.29614834561
984,80+,47050.54370845677
985,50-59,6113.477460378507
985,60-69,32135.868337587533
985,70-79,40322.47642931102
985,80+,44510.34829707254
986,50-59,6029.819038707758
986,60-69,32746.459803296893
986,70-79,41154.57710868938
986,80+,42806.02108804226
987,50-59,4944.863408341134
987,60-69,32621.37724313752
987,70-79,40117.35017572772
987,80+,45389.80921916113
988,50-59,5175.985481507977
988,60-69,30699.430142069363
988,70-79,43823.790591705925
988,80+,47196.10691560448
989,50-59,4825.794342021991
989,60-69,33844.02285120426
989,70-79,39939.33934048939
989,80+,48295.3003895803
990,50-59,5623.973119308327
990,60-69,31302.108571535537
990,70-79,40049.82826803384
990,80+,47827.559318788495
991,50-59,5707.810737675364
991,60-69,30416.840851558623
991,70-79,37689.747415317404
991,80+,49777.390021648665
992,50-59,4524.727727054365
992,60-69,31137.84485217567
992,70-79,40327.69176729865
992,80+,45638.18845120389
993,50-59,5577.109870875447
993,60-69,33064.26513530375
993,70-79,41503.18370452729
993,80+,45062.58443353309
994,50-59,5113.263384455948
994,60-69,32107.63033322451
994,70-79,43423.96248379337
994,80+,47635.327633358516
995,50-59,4841.949514566073
995,60-69,33590.26455692851
995,70-79,38965.162519932805
995,80+,48316.64019009987
996,50-59,2477.981421272516
996,60-69,32925.19638259423
996,70-79,40324.24074348234
996,80+,47466.01567980695
997,50-59,4091.7381562714704
997,60-69,32401.91262453721
997,70-79,38947.44709617841
997,80+,46634.10464052478
998,50-59,3882.6503422264614
998,60-69,32318.721554396292
998,70-79,42494.79795993265
998,80+,46877.410231879374
999,50-59,4722.932698219596
999,60-69,32607.26144510999
999,70-79,40092.790699435274
999,80+,44655.97638289416
1000,50-59,6717.98229986505
1000,60-69,32386.993024829047
1000,70-79,41301.17299321564
1000,80+,48252.717108186145
